label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,Blank,IO_12C_01,IO_12C_02,IO_12C_03
,1179,1179,3,83.050301,10.711,0.831432,,,83.050301@10.711296,83.050301@10.711296,,0.000,0.000000,83.050301,3832.98,54886.36,56203.22,64945.74
,1180,1180,2,292.891541,2.088,0.756808,,,292.891541@2.087825,292.891541@2.087825,,0.000,0.000000,292.891541,4561.40,49913.51,24619.69,12684.58
,1181,1181,3,562.036072,13.819,0.827948,,,562.036072@13.819484,562.036072@13.819484,,0.000,0.000000,562.036072,0.00,75254.55,60626.86,65120.97
,1182,1182,3,445.082855,12.229,0.849565,,,445.082855@12.228711,445.082855@12.228711,,0.000,0.000000,445.082855,0.00,69412.87,38963.48,19974.41
,1183,1183,2,221.800507,7.191,0.726358,,,221.800507@7.191396,221.800507@7.191396,,0.000,0.000000,221.800507,12556.63,65683.04,25527.36,10498.67
,1184,1184,3,260.881592,15.814,0.819494,,,260.881592@15.813583,260.881592@15.813583,,0.000,0.000000,260.881592,2924.27,62107.29,64459.39,37099.80
,1185,1185,4,403.256226,3.076,0.850848,,,403.256226@3.076421,403.256226@3.076421,,0.000,0.000000,403.256226,9399.87,62409.76,73291.41,54919.43
,1186,1186,3,582.042542,3.979,0.850852,,,582.042542@3.978572,582.042542@3.978572,,0.000,0.000000,582.042542,0.00,58550.52,75951.87,72625.81
,1187,1187,3,249.046051,11.123,0.851811,,,249.046051@11.122859,249.046051@11.122859,,0.000,0.000000,249.046051,1048.50,75962.88,72015.41,59166.86
,1188,1188,3,403.188782,3.098,0.851122,,,403.188782@3.097579,403.188782@3.097579,,0.000,0.000000,403.188782,844.74,41616.33,72260.40,42833.38
,1189,1189,4,298.072266,2.084,0.848631,,,298.072266@2.083913,298.072266@2.083913,,0.000,0.000000,298.072266,13521.26,81701.00,71475.23,58417.94
,1190,1190,3,102.949280,13.418,0.850745,,,102.949280@13.418167,102.949280@13.418167,,0.000,0.000000,102.949280,0.00,60548.10,71286.73,65603.38
,1191,1191,4,467.095978,2.781,0.851031,,,467.095978@2.780979,467.095978@2.780979,,0.000,0.000000,467.095978,10785.07,42035.36,68460.23,58164.80
,1192,1192,3,520.133301,2.248,0.850331,,,520.133301@2.248287,520.133301@2.248287,,0.000,0.000000,520.133301,10056.61,48654.98,62214.70,42435.06
,1193,1193,2,359.880066,3.477,0.565003,,,359.880066@3.477358,359.880066@3.477358,,0.000,0.000000,359.880066,4306.86,41076.94,25337.38,45451.11
,1194,1194,3,485.091919,7.054,0.851108,,,485.091919@7.054350,485.091919@7.054350,,0.000,0.000000,485.091919,0.00,24233.51,33964.98,65472.28
,1195,1195,1,302.984863,4.128,0.767979,,,302.984863@4.127533,302.984863@4.127533,,0.000,0.000000,302.984863,14216.67,51343.28,3056.81,25590.13
,1196,1196,3,153.055725,2.764,0.821038,,,153.055725@2.764438,153.055725@2.764438,,0.000,0.000000,153.055725,12879.47,74378.48,73656.10,35710.84
,1197,1197,3,761.072998,13.792,0.850881,,,761.072998@13.792045,761.072998@13.792045,,0.000,0.000000,761.072998,0.00,62148.49,67143.98,39929.00
,1198,1198,3,157.025574,10.425,0.840941,,,157.025574@10.425386,157.025574@10.425386,,0.000,0.000000,157.025574,1416.39,53291.30,77118.27,35401.34
,1199,1199,3,249.149658,4.117,0.828150,,,249.149658@4.116825,249.149658@4.116825,,0.000,0.000000,249.149658,8111.99,54411.05,60696.23,70147.12
,1200,1200,1,441.872009,3.671,0.651212,,,441.872009@3.671167,441.872009@3.671167,,0.000,0.000000,441.872009,2476.99,38537.11,34192.39,27035.26
,1201,1201,1,540.831787,3.601,0.696809,,,540.831787@3.601100,540.831787@3.601100,,0.000,0.000000,540.831787,2414.59,24252.70,42827.64,30470.30
,1202,1202,3,214.020096,7.381,0.584428,,,214.020096@7.381346,214.020096@7.381346,,0.000,0.000000,214.020096,1877.38,43374.86,55931.27,33506.94
,1203,1203,3,213.132721,4.132,0.720900,,,213.132721@4.131588,213.132721@4.131588,,0.000,0.000000,213.132721,14441.22,43166.27,40321.98,44389.12
,1204,1204,4,232.892975,15.526,0.794193,,,232.892975@15.525991,232.892975@15.525991,,0.000,0.000000,232.892975,1981.68,60505.80,72829.70,45352.89
,1205,1205,3,523.066589,13.418,0.850856,,,523.066589@13.418167,523.066589@13.418167,,0.000,0.000000,523.066589,0.00,75982.91,83612.07,70737.54
,1206,1206,4,271.154846,4.127,0.823202,,,271.154846@4.127005,271.154846@4.127005,,0.000,0.000000,271.154846,16750.85,39876.07,62550.02,64917.62
,1207,1207,4,551.110107,2.675,0.850714,,,551.110107@2.675079,551.110107@2.675079,,0.000,0.000000,551.110107,25103.44,37433.92,59636.43,67788.57
,1208,1208,3,172.097961,7.119,0.735678,,,172.097961@7.119129,172.097961@7.119129,,0.000,0.000000,172.097961,12147.24,54945.03,56747.86,53444.41
,1209,1209,3,561.291504,7.068,0.850294,,,561.291504@7.067544,561.291504@7.067544,,0.000,0.000000,561.291504,0.00,70326.91,71252.11,61952.83
,1210,1210,1,315.099854,13.486,0.652960,,,315.099854@13.486394,315.099854@13.486394,,0.000,0.000000,315.099854,0.00,51752.57,40673.41,28524.08
,1211,1211,2,414.766602,15.585,0.847421,,,414.766602@15.584625,414.766602@15.584625,,0.000,0.000000,414.766602,552.88,83323.48,52937.38,50268.48
,1212,1212,2,414.875916,3.583,0.688888,,,414.875916@3.583271,414.875916@3.583271,,0.000,0.000000,414.875916,3300.87,54274.68,55864.14,52643.77
,1213,1213,4,396.287018,3.061,0.849182,,,396.287018@3.061346,396.287018@3.061346,,0.000,0.000000,396.287018,25530.80,69626.48,68494.80,59370.00
,1214,1214,3,250.019714,13.398,0.850506,,,250.019714@13.397639,250.019714@13.397639,,0.000,0.000000,250.019714,0.00,59617.07,74346.55,63452.36
,1215,1215,3,399.070557,3.995,0.745316,,,399.070557@3.995213,399.070557@3.995213,,0.000,0.000000,399.070557,399.46,54927.89,67561.98,45749.65
,1216,1216,2,310.878326,15.788,0.813262,,,310.878326@15.787583,310.878326@15.787583,,0.000,0.000000,310.878326,6743.82,70820.32,63192.91,39844.32
,1217,1217,1,96.813423,13.627,0.822157,,,96.813423@13.627472,96.813423@13.627472,,0.000,0.000000,96.813423,0.00,44371.60,56177.52,25939.62
,1218,1218,3,352.285736,2.795,0.850988,,,352.285736@2.795072,352.285736@2.795072,,0.000,0.000000,352.285736,0.00,73736.60,74044.43,59077.57
,1219,1219,4,271.129944,11.004,0.834397,,,271.129944@11.003879,271.129944@11.003879,,0.000,0.000000,271.129944,2625.01,78035.96,76285.04,65428.34
,1220,1220,3,155.989410,3.989,0.779630,,,155.989410@3.988729,155.989410@3.988729,,0.000,0.000000,155.989410,3566.42,62136.73,56967.97,58194.20
,1221,1221,1,463.292389,4.122,0.823084,,,463.292389@4.122196,463.292389@4.122196,,0.000,0.000000,463.292389,12970.32,58443.99,57752.79,40644.81
,1222,1222,2,390.294312,4.122,0.773398,,,390.294312@4.122205,390.294312@4.122205,,0.000,0.000000,390.294312,0.00,55533.95,63658.37,59561.54
,1223,1223,3,320.913666,16.015,0.822530,,,320.913666@16.015375,320.913666@16.015375,,0.000,0.000000,320.913666,16052.75,52258.32,78964.23,64203.47
,1224,1224,2,303.181152,4.117,0.808726,,,303.181152@4.117042,303.181152@4.117042,,0.000,0.000000,303.181152,9326.17,43896.88,70803.32,50680.14
,1225,1225,3,552.294983,3.037,0.727247,,,552.294983@3.037467,552.294983@3.037467,,0.000,0.000000,552.294983,0.00,31703.77,59003.00,32667.88
,1226,1226,1,277.217285,10.752,0.541251,,,277.217285@10.751593,277.217285@10.751593,,0.000,0.000000,277.217285,876.65,6068.71,21866.05,5764.00
,1227,1227,3,251.014999,13.112,0.851256,,,251.014999@13.111567,251.014999@13.111567,,0.000,0.000000,251.014999,0.00,76933.98,63719.20,43530.00
,1228,1228,2,202.053711,13.550,0.782849,,,202.053711@13.549667,202.053711@13.549667,,0.000,0.000000,202.053711,5676.17,56828.18,51479.16,17304.86
,1229,1229,4,142.996170,15.883,0.836264,,,142.996170@15.883079,142.996170@15.883079,,0.000,0.000000,142.996170,2676.89,72268.77,72420.88,36211.33
,1230,1230,2,278.974915,6.385,0.703447,,,278.974915@6.385267,278.974915@6.385267,,0.000,0.000000,278.974915,3820.49,59857.83,56386.12,83374.45
,1231,1231,4,175.097565,4.112,0.790251,,,175.097565@4.112233,175.097565@4.112233,,0.000,0.000000,175.097565,15832.10,54087.39,55780.51,41729.38
,1232,1232,2,162.947556,15.537,0.665515,,,162.947556@15.537209,162.947556@15.537209,,0.000,0.000000,162.947556,790.68,81647.18,70762.84,66158.99
,1233,1233,1,550.107666,4.906,0.633815,,,550.107666@4.905580,550.107666@4.905580,,0.000,0.000000,550.107666,574.58,37129.14,43322.30,35444.25
,1234,1234,1,162.056122,3.514,0.606637,,,162.056122@3.514012,162.056122@3.514012,,0.000,0.000000,162.056122,5544.05,38798.82,43159.34,28747.23
,1235,1235,4,379.296692,2.771,0.850366,,,379.296692@2.770604,379.296692@2.770604,,0.000,0.000000,379.296692,17739.49,65920.30,66600.15,43519.04
,1236,1236,1,339.290649,2.333,0.589461,,,339.290649@2.332758,339.290649@2.332758,,0.000,0.000000,339.290649,5400.49,38683.75,28533.10,39833.08
,1237,1237,3,743.504028,7.176,0.798467,,,743.504028@7.176171,743.504028@7.176171,,0.000,0.000000,743.504028,4112.69,76392.37,69683.95,73091.40
,1238,1238,3,125.035667,4.177,0.779645,,,125.035667@4.177204,125.035667@4.177204,,0.000,0.000000,125.035667,5575.09,53382.73,39640.61,51644.61
,1239,1239,4,280.116669,12.114,0.850508,,,280.116669@12.114275,280.116669@12.114275,,0.000,0.000000,280.116669,17817.65,70505.59,64269.97,51916.29
,1240,1240,3,369.250671,5.363,0.790222,,,369.250671@5.363025,369.250671@5.363025,,0.000,0.000000,369.250671,2096.57,68617.03,72823.52,45612.59
,1241,1241,3,595.290466,7.080,0.850305,,,595.290466@7.080261,595.290466@7.080261,,0.000,0.000000,595.290466,0.00,45376.02,73877.12,41847.58
,1242,1242,3,145.014236,4.083,0.777140,,,145.014236@4.082963,145.014236@4.082963,,0.000,0.000000,145.014236,14333.21,54670.29,60583.45,34998.51
,1243,1243,4,239.128967,4.117,0.775531,,,239.128967@4.117021,239.128967@4.117021,,0.000,0.000000,239.128967,7772.36,50148.58,59659.32,45352.32
,1244,1244,3,579.351013,3.044,0.850822,,,579.351013@3.044033,579.351013@3.044033,,0.000,0.000000,579.351013,0.00,48956.32,74026.07,60158.85
,1245,1245,4,341.197113,2.808,0.835542,,,341.197113@2.808004,341.197113@2.808004,,0.000,0.000000,341.197113,6590.50,59349.07,75004.21,58896.04
,1246,1246,3,117.036301,7.084,0.788670,,,117.036301@7.084112,117.036301@7.084112,,0.000,0.000000,117.036301,1955.91,67898.27,67481.16,70084.27
,1247,1247,3,244.138229,11.043,0.849618,,,244.138229@11.042780,244.138229@11.042780,,0.000,0.000000,244.138229,438.47,64001.13,70857.49,56736.94
,1248,1248,3,174.121674,4.122,0.824474,,,174.121674@4.121825,174.121674@4.121825,,0.000,0.000000,174.121674,13588.33,56418.11,73693.09,58123.38
,1249,1249,3,415.062500,13.840,0.851510,,,415.062500@13.840256,415.062500@13.840256,,0.000,0.000000,415.062500,0.00,73864.91,76617.60,77423.23
,1250,1250,3,513.223572,7.080,0.850996,,,513.223572@7.080261,513.223572@7.080261,,0.000,0.000000,513.223572,0.00,51017.31,58073.14,66029.95
,1251,1251,3,438.263550,7.109,0.849035,,,438.263550@7.109450,438.263550@7.109450,,0.000,0.000000,438.263550,1357.85,57259.50,62836.38,57343.93
,1252,1252,1,281.014099,7.495,0.619534,,,281.014099@7.494911,281.014099@7.494911,,0.000,0.000000,281.014099,0.00,40830.62,61105.75,30776.49
,1253,1253,2,347.199799,4.129,0.763365,,,347.199799@4.128578,347.199799@4.128578,,0.000,0.000000,347.199799,0.00,43393.61,49336.05,48920.38
,1254,1254,3,184.981720,11.995,0.751095,,,184.981720@11.994646,184.981720@11.994646,,0.000,0.000000,184.981720,1534.46,42247.92,55979.36,69492.02
,1255,1255,3,296.083649,4.795,0.838946,,,296.083649@4.794504,296.083649@4.794504,,0.000,0.000000,296.083649,420.37,80737.85,72855.79,67243.68
,1256,1256,3,518.323303,3.099,0.832907,,,518.323303@3.098650,518.323303@3.098650,,0.000,0.000000,518.323303,641.80,57325.69,77874.91,71108.77
,1257,1257,3,388.910065,15.608,0.849025,,,388.910065@15.607988,388.910065@15.607988,,0.000,0.000000,388.910065,473.97,23146.78,77595.21,61798.94
,1258,1258,3,225.981552,4.037,0.848314,,,225.981552@4.036567,225.981552@4.036567,,0.000,0.000000,225.981552,1862.73,54157.14,29697.94,39152.11
,1259,1259,3,247.099060,7.054,0.850791,,,247.099060@7.054175,247.099060@7.054175,,0.000,0.000000,247.099060,3461.83,62915.20,77313.05,46471.46
,1260,1260,3,383.229980,7.239,0.715236,,,383.229980@7.239454,383.229980@7.239454,,0.000,0.000000,383.229980,13050.82,54867.33,52179.36,34737.01
,1261,1261,3,727.452209,7.124,0.850968,,,727.452209@7.124061,727.452209@7.124061,,0.000,0.000000,727.452209,0.00,62454.14,73710.12,47192.20
,1262,1262,3,236.094543,2.032,0.825138,,,236.094543@2.032421,236.094543@2.032421,,0.000,0.000000,236.094543,10716.25,23905.48,23346.62,72921.34
,1263,1263,2,184.142441,2.587,0.836295,,,184.142441@2.586504,184.142441@2.586504,,0.000,0.000000,184.142441,6173.95,31379.63,41884.32,46100.80
,1264,1264,2,329.015625,3.659,0.685135,,,329.015625@3.658654,329.015625@3.658654,,0.000,0.000000,329.015625,628.04,66363.80,76076.99,50809.78
,1265,1265,3,202.072159,3.528,0.850232,,,202.072159@3.528167,202.072159@3.528167,,0.000,0.000000,202.072159,5434.03,29133.25,62519.37,59762.97
,1266,1266,2,517.261169,7.083,0.754110,,,517.261169@7.082917,517.261169@7.082917,,0.000,0.000000,517.261169,1469.47,39008.90,43043.05,40575.67
,1267,1267,4,133.065918,2.638,0.829512,,,133.065918@2.638021,133.065918@2.638021,,0.000,0.000000,133.065918,14264.58,74492.66,78663.40,43149.61
,1268,1268,4,406.289185,2.813,0.851113,,,406.289185@2.813088,406.289185@2.813088,,0.000,0.000000,406.289185,27860.11,70176.79,73936.78,72014.95
,1269,1269,4,354.239868,4.687,0.769368,,,354.239868@4.686888,354.239868@4.686888,,0.000,0.000000,354.239868,1866.38,58648.36,58652.69,46996.02
,1270,1270,3,782.051331,13.785,0.850771,,,782.051331@13.785329,782.051331@13.785329,,0.000,0.000000,782.051331,1415.40,74216.85,75699.07,75858.73
,1271,1271,3,599.422485,3.082,0.850267,,,599.422485@3.081792,599.422485@3.081792,,0.000,0.000000,599.422485,8417.02,63582.72,71818.98,76826.51
,1272,1272,3,176.983734,4.068,0.673639,,,176.983734@4.067637,176.983734@4.067637,,0.000,0.000000,176.983734,15031.20,59806.19,50901.42,58407.18
,1273,1273,4,373.224762,11.624,0.850534,,,373.224762@11.623621,373.224762@11.623621,,0.000,0.000000,373.224762,32467.17,75790.29,80738.25,60759.39
,1274,1274,4,346.234802,2.771,0.850365,,,346.234802@2.770604,346.234802@2.770604,,0.000,0.000000,346.234802,19969.72,56123.39,75563.59,43761.62
,1275,1275,3,89.043671,13.198,0.850350,,,89.043671@13.197525,89.043671@13.197525,,0.000,0.000000,89.043671,2405.26,57039.49,44900.86,80640.57
,1276,1276,2,129.019333,11.897,0.725125,,,129.019333@11.896533,129.019333@11.896533,,0.000,0.000000,129.019333,5376.26,35984.23,46238.19,36923.74
,1277,1277,1,198.158127,2.555,0.644406,,,198.158127@2.555354,198.158127@2.555354,,0.000,0.000000,198.158127,3376.52,16110.95,57579.08,49040.67
,1278,1278,4,523.386719,3.066,0.846924,,,523.386719@3.066271,523.386719@3.066271,,0.000,0.000000,523.386719,17761.38,69735.05,76343.63,44851.98
,1279,1279,4,666.483093,7.208,0.851164,,,666.483093@7.208301,666.483093@7.208301,,0.000,0.000000,666.483093,9701.58,68229.16,49513.17,37419.08
,1280,1280,3,363.091034,13.875,0.850978,,,363.091034@13.875366,363.091034@13.875366,,0.000,0.000000,363.091034,0.00,78535.88,49791.46,48484.54
,1281,1281,3,171.005997,11.927,0.838857,,,171.005997@11.926912,171.005997@11.926912,,0.000,0.000000,171.005997,325.53,83006.98,67456.62,55871.94
,1282,1282,3,133.014221,13.399,0.809366,,,133.014221@13.398503,133.014221@13.398503,,0.000,0.000000,133.014221,54323.92,5867392.50,3292460.25,3851756.75
,1283,1283,3,133.014252,13.775,0.807475,,,133.014252@13.775295,133.014252@13.775295,,0.000,0.000000,133.014252,112061.54,3217079.75,2772448.75,3974043.00
,1284,1284,1,133.014267,16.037,0.541990,,,133.014267@16.037088,133.014267@16.037088,,0.000,0.000000,133.014267,68538.05,363149.59,327780.66,487343.88
,1285,1285,3,309.243317,4.103,0.838773,,,309.243317@4.102611,309.243317@4.102611,,0.000,0.000000,309.243317,0.00,67450.77,53993.61,49234.89
,1286,1286,3,506.325531,3.037,0.850635,,,506.325531@3.037245,506.325531@3.037245,,0.000,0.000000,506.325531,0.00,56074.53,76097.85,60378.27
,1287,1287,3,374.832092,15.677,0.771015,,,374.832092@15.676796,374.832092@15.676796,,0.000,0.000000,374.832092,8760.72,77612.29,65823.75,57032.59
,1288,1288,1,244.964386,12.981,0.821537,,,244.964386@12.980663,244.964386@12.980663,,0.000,0.000000,244.964386,6958.57,34657.93,40209.87,61682.72
,1289,1289,4,161.944702,15.355,0.845703,,,161.944702@15.355375,161.944702@15.355375,,0.000,0.000000,161.944702,4262.56,59992.20,75371.69,74258.48
,1290,1290,3,240.205109,3.541,0.851380,,,240.205109@3.541133,240.205109@3.541133,,0.000,0.000000,240.205109,2277.22,48150.82,77103.29,35169.75
,1291,1291,4,284.069122,3.036,0.850003,,,284.069122@3.035663,284.069122@3.035663,,0.000,0.000000,284.069122,16311.55,45433.77,75247.99,54519.98
,1292,1292,3,369.001312,13.405,0.850305,,,369.001312@13.404628,369.001312@13.404628,,0.000,0.000000,369.001312,0.00,70188.24,78261.16,63203.23
,1293,1293,3,596.410034,4.127,0.819713,,,596.410034@4.127158,596.410034@4.127158,,0.000,0.000000,596.410034,6949.96,71348.35,49821.09,56540.78
,1294,1294,3,306.171143,4.107,0.810240,,,306.171143@4.107458,306.171143@4.107458,,0.000,0.000000,306.171143,6696.12,37360.12,58811.56,42796.77
,1295,1295,1,101.933784,13.392,0.812069,,,101.933784@13.392037,101.933784@13.392037,,0.000,0.000000,101.933784,7647.48,50710.23,48095.68,69172.84
,1296,1296,3,524.255371,7.067,0.849917,,,524.255371@7.067089,524.255371@7.067089,,0.000,0.000000,524.255371,0.00,35492.94,59969.48,25708.19
,1297,1297,3,731.053528,13.411,0.851134,,,731.053528@13.411400,731.053528@13.411400,,0.000,0.000000,731.053528,0.00,55464.27,66023.01,66788.49
,1298,1298,3,81.034599,12.040,0.796737,,,81.034599@12.039958,81.034599@12.039958,,0.000,0.000000,81.034599,983.04,47457.50,71606.27,42629.47
,1299,1299,3,183.058228,2.536,0.646671,,,183.058228@2.535817,183.058228@2.535817,,0.000,0.000000,183.058228,0.00,65782.60,46204.73,48668.38
,1300,1300,3,221.066528,12.099,0.720909,,,221.066528@12.099334,221.066528@12.099334,,0.000,0.000000,221.066528,1983.29,41164.26,56291.51,30086.32
,1301,1301,3,692.479004,7.137,0.851404,,,692.479004@7.136777,692.479004@7.136777,,0.000,0.000000,692.479004,0.00,74097.16,67067.23,49257.80
,1302,1302,3,295.943481,14.027,0.809838,,,295.943481@14.027172,295.943481@14.027172,,0.000,0.000000,295.943481,0.00,68774.73,82005.51,73859.69
,1303,1303,1,259.118713,4.061,0.606533,,,259.118713@4.061316,259.118713@4.061316,,0.000,0.000000,259.118713,11651.45,48221.17,59184.06,55911.98
,1304,1304,2,314.023529,12.944,0.851394,,,314.023529@12.943688,314.023529@12.943688,,0.000,0.000000,314.023529,0.00,62652.91,71092.12,61778.26
,1305,1305,2,584.041382,2.581,0.846769,,,584.041382@2.581421,584.041382@2.581421,,0.000,0.000000,584.041382,19961.89,63603.27,69164.60,36984.46
,1306,1306,3,346.893402,13.890,0.849700,,,346.893402@13.889983,346.893402@13.889983,,0.000,0.000000,346.893402,0.00,83399.52,66575.71,68564.73
,1307,1307,3,289.006165,11.921,0.849658,,,289.006165@11.920763,289.006165@11.920763,,0.000,0.000000,289.006165,370.99,62868.39,59103.97,76648.95
,1308,1308,3,139.076462,4.117,0.766108,,,139.076462@4.117413,139.076462@4.117413,,0.000,0.000000,139.076462,17539.86,47050.42,52647.53,61297.71
,1309,1309,3,340.224243,6.466,0.766286,,,340.224243@6.465972,340.224243@6.465972,,0.000,0.000000,340.224243,0.00,63723.86,63248.91,68060.39
,1310,1310,3,518.324585,7.036,0.851373,,,518.324585@7.036134,518.324585@7.036134,,0.000,0.000000,518.324585,9412.04,78825.05,59687.77,58749.39
,1311,1311,1,197.027985,2.316,0.671051,,,197.027985@2.315512,197.027985@2.315512,,0.000,0.000000,197.027985,12488.56,32771.48,46178.53,41170.73
,1312,1312,3,312.933319,15.579,0.849078,,,312.933319@15.578835,312.933319@15.578835,,0.000,0.000000,312.933319,2475.27,26738.21,82568.51,55546.64
,1313,1313,3,335.198029,4.127,0.851283,,,335.198029@4.126629,335.198029@4.126629,,0.000,0.000000,335.198029,7761.00,54723.94,68164.38,65793.36
,1314,1314,3,315.217743,4.112,0.838426,,,315.217743@4.112221,315.217743@4.112221,,0.000,0.000000,315.217743,6710.61,49996.86,63694.06,36013.78
,1315,1315,4,384.250549,3.071,0.834311,,,384.250549@3.071362,384.250549@3.071362,,0.000,0.000000,384.250549,7601.02,48183.26,70315.79,42237.18
,1316,1316,4,146.923370,8.761,0.832408,,,146.923370@8.761038,146.923370@8.761038,,0.000,0.000000,146.923370,34843.30,79050.74,80697.31,72621.38
,1317,1317,3,336.897919,13.351,0.762531,,,336.897919@13.350945,336.897919@13.350945,,0.000,0.000000,336.897919,9917.66,82663.27,39106.92,39237.96
,1318,1318,3,341.267944,4.137,0.764415,,,341.267944@4.136554,341.267944@4.136554,,0.000,0.000000,341.267944,9637.33,63063.05,62319.38,51751.26
,1319,1319,3,228.036484,13.384,0.847280,,,228.036484@13.384045,228.036484@13.384045,,0.000,0.000000,228.036484,0.00,63502.00,57185.49,39501.92
