label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,blank,RT_12C_01,RT_12C_02,RT_12C_03
,3359,3359,3,434.239502,3.021,0.852140,,,434.239502@3.021461,434.239502@3.021461,,0.000,0.000000,434.239502,0.00,185872.45,207732.73,164555.55
,3360,3360,3,423.071899,3.910,0.849568,,,423.071899@3.910354,423.071899@3.910354,,0.000,0.000000,423.071899,5219.93,121853.75,223310.89,164236.02
,3361,3361,1,170.005035,5.899,0.713174,,,170.005035@5.898521,170.005035@5.898521,,0.000,0.000000,170.005035,4442.42,314064.66,285622.59,234581.89
,3362,3362,3,215.056046,4.083,0.725215,,,215.056046@4.083354,215.056046@4.083354,,0.000,0.000000,215.056046,16928.48,174846.98,74290.18,180425.75
,3363,3363,1,223.110748,2.520,0.585365,,,223.110748@2.519733,223.110748@2.519733,,0.000,0.000000,223.110748,15768.97,79565.84,52512.94,95193.34
,3364,3364,3,757.487061,7.014,0.852701,,,757.487061@7.014004,757.487061@7.014004,,0.000,0.000000,757.487061,7451.29,197007.08,173336.47,119080.45
,3365,3365,3,281.116394,4.074,0.814331,,,281.116394@4.073730,281.116394@4.073730,,0.000,0.000000,281.116394,21628.66,167760.14,130998.59,94654.29
,3366,3366,3,119.034981,11.821,0.833330,,,119.034981@11.821113,119.034981@11.821113,,0.000,0.000000,119.034981,56457.16,2543089.50,1788808.00,2238747.25
,3367,3367,3,134.047256,4.858,0.812772,,,134.047256@4.858109,134.047256@4.858109,,0.000,0.000000,134.047256,3462.60,169287.39,172792.73,193890.36
,3368,3368,3,300.217987,4.108,0.852405,,,300.217987@4.108384,300.217987@4.108384,,0.000,0.000000,300.217987,0.00,161423.83,178181.44,161323.55
,3369,3369,3,908.603516,2.601,0.793068,,,908.603516@2.600779,908.603516@2.600779,,0.000,0.000000,908.603516,53916.20,155682.52,131112.94,174391.64
,3370,3370,4,201.132584,7.003,0.852311,,,201.132584@7.003025,201.132584@7.003025,,0.000,0.000000,201.132584,60164.29,153148.42,110884.22,200260.44
,3371,3371,4,333.151733,3.014,0.841900,,,333.151733@3.013687,333.151733@3.013687,,0.000,0.000000,333.151733,21458.28,188649.95,147991.19,179923.58
,3372,3372,3,346.153107,2.586,0.686026,,,346.153107@2.585967,346.153107@2.585967,,0.000,0.000000,346.153107,4162.88,114757.99,97179.21,76316.41
,3373,3373,1,400.101410,6.921,0.691061,,,400.101410@6.920933,400.101410@6.920933,,0.000,0.000000,400.101410,36915.91,179577.56,110463.19,119053.49
,3374,3374,3,963.686401,7.186,0.852482,,,963.686401@7.186054,963.686401@7.186054,,0.000,0.000000,963.686401,39028.12,171637.27,188178.67,172362.45
,3375,3375,3,89.043777,13.037,0.852603,,,89.043777@13.036888,89.043777@13.036888,,0.000,0.000000,89.043777,1688.22,202355.95,185717.88,158865.08
,3376,3376,3,261.059174,11.843,0.852656,,,261.059174@11.843345,261.059174@11.843345,,0.000,0.000000,261.059174,0.00,216438.33,180018.48,173399.27
,3377,3377,4,278.152649,6.969,0.834428,,,278.152649@6.968721,278.152649@6.968721,,0.000,0.000000,278.152649,48551.96,176726.36,177195.58,177693.75
,3378,3378,3,591.859375,4.037,0.851030,,,591.859375@4.037117,591.859375@4.037117,,0.000,0.000000,591.859375,2036.85,105010.62,107234.00,211129.75
,3379,3379,3,252.168732,2.709,0.852243,,,252.168732@2.708504,252.168732@2.708504,,0.000,0.000000,252.168732,1902.23,206413.64,205464.55,212359.98
,3380,3380,3,335.095062,13.382,0.851062,,,335.095062@13.382150,335.095062@13.382150,,0.000,0.000000,335.095062,0.00,179741.52,195533.45,176243.50
,3381,3381,3,209.129547,3.047,0.845806,,,209.129547@3.046892,209.129547@3.046892,,0.000,0.000000,209.129547,69400.84,142245.00,135719.78,200060.94
,3382,3382,3,144.909760,3.756,0.813982,,,144.909760@3.755917,144.909760@3.755917,,0.000,0.000000,144.909760,1982.21,200872.48,216090.62,129966.81
,3383,3383,3,183.058273,2.557,0.736184,,,183.058273@2.556800,183.058273@2.556800,,0.000,0.000000,183.058273,0.00,111641.95,131433.08,137561.53
,3384,3384,3,536.252869,6.997,0.794470,,,536.252869@6.996956,536.252869@6.996956,,0.000,0.000000,536.252869,0.00,160142.67,131969.48,177755.83
,3385,3385,3,238.859299,13.564,0.852349,,,238.859299@13.563672,238.859299@13.563672,,0.000,0.000000,238.859299,0.00,227770.31,188316.88,199503.92
,3386,3386,4,477.343414,2.832,0.842510,,,477.343414@2.831917,477.343414@2.831917,,0.000,0.000000,477.343414,76408.77,194183.88,192848.62,200411.20
,3387,3387,3,598.739197,13.969,0.785298,,,598.739197@13.969062,598.739197@13.969062,,0.000,0.000000,598.739197,0.00,183545.92,154127.42,170593.64
,3388,3388,4,214.967194,2.118,0.852232,,,214.967194@2.118429,214.967194@2.118429,,0.000,0.000000,214.967194,60022.80,63867.22,216513.42,72845.10
,3389,3389,4,313.213226,4.108,0.848782,,,313.213226@4.107692,313.213226@4.107692,,0.000,0.000000,313.213226,55052.90,155204.19,103338.68,151497.92
,3390,3390,4,243.160095,4.088,0.807165,,,243.160095@4.088425,243.160095@4.088425,,0.000,0.000000,243.160095,61334.89,191314.20,187951.64,174825.00
,3391,3391,3,442.338867,2.832,0.851959,,,442.338867@2.831612,442.338867@2.831612,,0.000,0.000000,442.338867,4672.94,123368.66,192523.36,120841.69
,3392,3392,4,392.082764,2.640,0.851009,,,392.082764@2.639779,392.082764@2.639779,,0.000,0.000000,392.082764,19424.99,133390.06,199211.20,168099.73
,3393,3393,3,483.272949,2.885,0.828628,,,483.272949@2.885261,483.272949@2.885261,,0.000,0.000000,483.272949,0.00,171781.80,214412.02,157501.66
,3394,3394,3,281.125580,7.084,0.782609,,,281.125580@7.083766,281.125580@7.083766,,0.000,0.000000,281.125580,0.00,192350.08,156241.50,161717.97
,3395,3395,3,308.012787,14.095,0.634280,,,308.012787@14.095105,308.012787@14.095105,,0.000,0.000000,308.012787,0.00,155420.11,177262.30,131993.41
,3396,3396,4,243.134979,4.103,0.752729,,,243.134979@4.102654,243.134979@4.102654,,0.000,0.000000,243.134979,42329.06,169607.36,86087.50,146483.58
,3397,3397,3,128.999084,6.799,0.843361,,,128.999084@6.798575,128.999084@6.798575,,0.000,0.000000,128.999084,24590.20,203792.31,108273.85,189757.77
,3398,3398,3,392.082520,4.053,0.849233,,,392.082520@4.053242,392.082520@4.053242,,0.000,0.000000,392.082520,20271.89,137965.64,203780.55,174890.42
,3399,3399,3,129.055740,2.577,0.801139,,,129.055740@2.576821,129.055740@2.576821,,0.000,0.000000,129.055740,158303.09,2245824.75,2092845.62,1977649.62
,3400,3400,4,129.055740,7.149,0.826178,,,129.055740@7.148737,129.055740@7.148737,,0.000,0.000000,129.055740,242039.83,866535.81,774567.50,971476.25
,3401,3401,1,318.921722,13.693,0.633407,,,318.921722@13.693405,318.921722@13.693405,,0.000,0.000000,318.921722,0.00,28219.12,32397.52,26549.75
,3402,3402,3,152.883728,6.756,0.849214,,,152.883728@6.756017,152.883728@6.756017,,0.000,0.000000,152.883728,60950.84,220614.80,181414.39,196223.31
,3403,3403,3,348.160583,4.054,0.817765,,,348.160583@4.053500,348.160583@4.053500,,0.000,0.000000,348.160583,9627.44,210804.67,204865.00,205274.12
,3404,3404,1,225.222458,2.438,0.549164,,,225.222458@2.437729,225.222458@2.437729,,0.000,0.000000,225.222458,31556.75,81769.12,110382.45,105669.94
,3405,3405,3,176.941772,13.894,0.852638,,,176.941772@13.894078,176.941772@13.894078,,0.000,0.000000,176.941772,0.00,164636.28,205729.36,164870.88
,3406,3406,3,686.477051,4.127,0.852321,,,686.477051@4.127428,686.477051@4.127428,,0.000,0.000000,686.477051,0.00,154529.67,180009.27,110707.44
,3407,3407,3,203.128967,2.650,0.840864,,,203.128967@2.649538,203.128967@2.649538,,0.000,0.000000,203.128967,19625.01,187532.70,218649.94,199434.50
,3408,3408,4,197.022247,6.706,0.797114,,,197.022247@6.705500,197.022247@6.705500,,0.000,0.000000,197.022247,43336.32,207392.38,81731.09,217040.92
,3409,3409,3,384.214111,3.061,0.833616,,,384.214111@3.061213,384.214111@3.061213,,0.000,0.000000,384.214111,9075.82,191937.70,108349.74,206972.58
,3410,3410,3,343.223755,3.047,0.833395,,,343.223755@3.046875,343.223755@3.046875,,0.000,0.000000,343.223755,53633.75,178057.12,148572.23,210196.62
,3411,3411,3,130.022705,13.389,0.851887,,,130.022705@13.388611,130.022705@13.388611,,0.000,0.000000,130.022705,0.00,221053.36,178228.31,191979.70
,3412,3412,4,312.265686,8.311,0.849753,,,312.265686@8.310984,312.265686@8.310984,,0.000,0.000000,312.265686,31562.82,210854.64,116871.10,229034.08
,3413,3413,3,857.560547,7.189,0.850534,,,857.560547@7.188506,857.560547@7.188506,,0.000,0.000000,857.560547,0.00,211959.64,205932.77,158896.95
,3414,3414,3,165.076920,8.602,0.830540,,,165.076920@8.602318,165.076920@8.602318,,0.000,0.000000,165.076920,1048.30,221021.45,195025.92,187602.70
,3415,3415,4,154.014648,2.310,0.853378,,,154.014648@2.310500,154.014648@2.310500,,0.000,0.000000,154.014648,81221.38,202959.89,156508.48,184955.05
,3416,3416,3,791.516235,2.586,0.716335,,,791.516235@2.585933,791.516235@2.585933,,0.000,0.000000,791.516235,13514.17,108771.70,69381.57,120385.71
,3417,3417,1,204.066620,6.961,0.727324,,,204.066620@6.960925,204.066620@6.960925,,0.000,0.000000,204.066620,4569.33,398121.00,382919.16,415548.00
,3418,3418,3,325.075195,11.831,0.852805,,,325.075195@11.831312,325.075195@11.831312,,0.000,0.000000,325.075195,1294.24,242091.80,198527.45,231971.25
,3419,3419,3,232.068756,3.033,0.850932,,,232.068756@3.032771,232.068756@3.032771,,0.000,0.000000,232.068756,12572.75,174476.89,177431.62,150417.80
,3420,3420,2,373.970703,15.999,0.683015,,,373.970703@15.999212,373.970703@15.999212,,0.000,0.000000,373.970703,24781.75,369233.09,368998.72,346453.53
,3421,3421,4,283.129578,3.975,0.772090,,,283.129578@3.975096,283.129578@3.975096,,0.000,0.000000,283.129578,15345.21,163908.05,97530.59,219903.69
,3422,3422,4,321.219971,2.238,0.852151,,,321.219971@2.237808,321.219971@2.237808,,0.000,0.000000,321.219971,63884.67,181193.83,194711.42,165077.67
,3423,3423,4,155.071411,2.684,0.811643,,,155.071411@2.683892,155.071411@2.683892,,0.000,0.000000,155.071411,30189.81,213875.95,118936.49,131852.80
,3424,3424,1,355.901581,13.551,0.535940,,,355.901581@13.550961,355.901581@13.550961,,0.000,0.000000,355.901581,0.00,37877.67,32815.87,29500.00
,3425,3425,3,380.046783,3.860,0.850632,,,380.046783@3.860079,380.046783@3.860079,,0.000,0.000000,380.046783,10469.61,153051.27,220886.38,189216.69
,3426,3426,3,380.713959,2.147,0.852302,,,380.713959@2.147428,380.713959@2.147428,,0.000,0.000000,380.713959,0.00,220486.19,141909.69,155299.06
,3427,3427,1,691.211121,13.804,0.730326,,,691.211121@13.803695,691.211121@13.803695,,0.000,0.000000,691.211121,0.00,162690.61,135684.11,113354.84
,3428,3428,4,201.176743,2.591,0.789753,,,201.176743@2.590858,201.176743@2.590858,,0.000,0.000000,201.176743,52784.63,137474.31,198051.95,175689.05
,3429,3429,3,216.104126,2.608,0.852790,,,216.104126@2.607804,216.104126@2.607804,,0.000,0.000000,216.104126,7774.31,208001.88,192682.08,161279.61
,3430,3430,4,163.840393,6.392,0.675855,,,163.840393@6.392155,163.840393@6.392155,,0.000,0.000000,163.840393,20412.18,150913.05,190852.38,193601.42
,3431,3431,3,511.362213,4.108,0.852311,,,511.362213@4.108384,511.362213@4.108384,,0.000,0.000000,511.362213,0.00,140735.58,223273.95,100404.53
,3432,3432,3,458.244385,3.021,0.852249,,,458.244385@3.021461,458.244385@3.021461,,0.000,0.000000,458.244385,0.00,187336.70,211491.08,199685.25
,3433,3433,4,496.350464,9.045,0.848292,,,496.350464@9.044546,496.350464@9.044546,,0.000,0.000000,496.350464,70502.82,200055.39,225053.86,226836.61
,3434,3434,3,188.071716,2.891,0.852837,,,188.071716@2.890583,188.071716@2.890583,,0.000,0.000000,188.071716,3789.09,212543.77,157822.06,174115.36
,3435,3435,3,78.959076,13.599,0.851213,,,78.959076@13.598884,78.959076@13.598884,,0.000,0.000000,78.959076,12317.92,196952.48,211909.12,189181.83
,3436,3436,2,533.253052,5.416,0.634879,,,533.253052@5.415937,533.253052@5.415937,,0.000,0.000000,533.253052,48441.80,108812.73,72799.15,179695.88
,3437,3437,1,679.551819,2.410,0.731289,,,679.551819@2.409506,679.551819@2.409506,,0.000,0.000000,679.551819,0.00,77201.48,139369.27,210747.20
,3438,3438,2,238.095749,2.601,0.676945,,,238.095749@2.600550,238.095749@2.600550,,0.000,0.000000,238.095749,2841.20,37880.04,61022.53,129199.52
,3439,3439,4,535.400574,1.993,0.851995,,,535.400574@1.992729,535.400574@1.992729,,0.000,0.000000,535.400574,12199.65,223702.05,139571.98,134502.64
,3440,3440,3,289.122864,2.983,0.820903,,,289.122864@2.983439,289.122864@2.983439,,0.000,0.000000,289.122864,0.00,195981.11,136045.11,151244.67
,3441,3441,3,727.452515,7.041,0.832401,,,727.452515@7.041442,727.452515@7.041442,,0.000,0.000000,727.452515,6628.69,226579.80,207074.75,223107.31
,3442,3442,2,442.035950,13.776,0.554592,,,442.035950@13.775959,442.035950@13.775959,,0.000,0.000000,442.035950,0.00,139228.22,0.00,142821.16
,3443,3443,3,717.449768,4.244,0.850153,,,717.449768@4.243561,717.449768@4.243561,,0.000,0.000000,717.449768,0.00,227577.20,248176.77,207421.77
,3444,3444,2,450.948120,16.082,0.575658,,,450.948120@16.081984,450.948120@16.081984,,0.000,0.000000,450.948120,47104.08,553945.25,533607.19,495562.59
,3445,3445,3,450.948090,16.623,0.626354,,,450.948090@16.622538,450.948090@16.622538,,0.000,0.000000,450.948090,42566.12,469465.97,462399.50,433268.41
,3446,3446,4,341.208191,7.854,0.780139,,,341.208191@7.854442,341.208191@7.854442,,0.000,0.000000,341.208191,55622.70,203300.81,158138.05,209681.23
,3447,3447,2,937.610535,2.611,0.852136,,,937.610535@2.610975,937.610535@2.610975,,0.000,0.000000,937.610535,45631.91,144308.80,84816.18,154299.30
,3448,3448,4,349.144592,2.292,0.852499,,,349.144592@2.292333,349.144592@2.292333,,0.000,0.000000,349.144592,32910.83,215458.05,189469.95,205476.12
,3449,3449,4,472.302887,7.055,0.853221,,,472.302887@7.055158,472.302887@7.055158,,0.000,0.000000,472.302887,64091.84,205675.31,180747.48,192321.80
,3450,3450,2,230.158234,4.108,0.826308,,,230.158234@4.107692,230.158234@4.107692,,0.000,0.000000,230.158234,51445.15,171533.55,94601.24,168839.17
,3451,3451,1,139.040070,2.566,0.612806,,,139.040070@2.566425,139.040070@2.566425,,0.000,0.000000,139.040070,5284.22,85009.68,118306.38,80513.15
,3452,3452,4,263.137451,2.881,0.851985,,,263.137451@2.881371,263.137451@2.881371,,0.000,0.000000,263.137451,93736.29,229380.83,196001.61,216795.12
,3453,3453,2,289.179138,4.073,0.851798,,,289.179138@4.073063,289.179138@4.073063,,0.000,0.000000,289.179138,5250.82,169326.12,189059.44,144032.17
,3454,3454,3,147.066147,13.526,0.852519,,,147.066147@13.525999,147.066147@13.525999,,0.000,0.000000,147.066147,2175.29,232990.30,210214.48,201018.02
,3455,3455,4,224.137207,2.615,0.852366,,,224.137207@2.615392,224.137207@2.615392,,0.000,0.000000,224.137207,20882.29,197837.70,153093.06,157426.91
,3456,3456,4,533.145630,2.287,0.851059,,,533.145630@2.286521,533.145630@2.286521,,0.000,0.000000,533.145630,31482.94,117802.54,214456.77,194685.31
,3457,3457,3,153.055740,2.778,0.808795,,,153.055740@2.778200,153.055740@2.778200,,0.000,0.000000,153.055740,10867.63,212836.58,191430.62,175904.42
,3458,3458,3,772.513977,6.959,0.852369,,,772.513977@6.959461,772.513977@6.959461,,0.000,0.000000,772.513977,0.00,202902.33,188630.95,141285.88
,3459,3459,4,505.297424,5.993,0.745360,,,505.297424@5.993317,505.297424@5.993317,,0.000,0.000000,505.297424,29418.78,178261.38,160921.50,213399.27
,3460,3460,4,150.886688,6.706,0.842780,,,150.886688@6.706004,150.886688@6.706004,,0.000,0.000000,150.886688,62841.44,227678.75,161758.06,211258.17
,3461,3461,4,312.192902,4.117,0.852941,,,312.192902@4.117270,312.192902@4.117270,,0.000,0.000000,312.192902,60895.89,183155.92,178377.92,203491.73
,3462,3462,3,133.050629,4.074,0.699888,,,133.050629@4.073658,133.050629@4.073658,,0.000,0.000000,133.050629,29374.67,613816.75,487295.12,794471.75
,3463,3463,4,212.129196,7.003,0.823013,,,212.129196@7.002875,212.129196@7.002875,,0.000,0.000000,212.129196,46444.11,190692.56,136107.30,201848.06
,3464,3464,1,113.060822,15.450,0.592881,,,113.060822@15.449804,113.060822@15.449804,,0.000,0.000000,113.060822,9409.06,122188.96,128984.31,104389.94
,3465,3465,4,490.281067,1.909,0.850842,,,490.281067@1.909379,490.281067@1.909379,,0.000,0.000000,490.281067,42251.25,104849.51,140384.06,218317.27
,3466,3466,4,201.149521,4.078,0.783105,,,201.149521@4.078438,201.149521@4.078438,,0.000,0.000000,201.149521,46146.40,183823.88,178161.44,156193.52
,3467,3467,3,321.122314,4.108,0.851231,,,321.122314@4.107692,321.122314@4.107692,,0.000,0.000000,321.122314,44002.28,171066.31,64695.95,217296.27
,3468,3468,3,268.075592,13.251,0.813959,,,268.075592@13.250844,268.075592@13.250844,,0.000,0.000000,268.075592,0.00,223731.55,225205.48,212800.89
,3469,3469,4,273.170746,6.993,0.834724,,,273.170746@6.992905,273.170746@6.992905,,0.000,0.000000,273.170746,11894.53,185082.55,142521.81,130488.19
,3470,3470,3,590.849915,4.096,0.851897,,,590.849915@4.095673,590.849915@4.095673,,0.000,0.000000,590.849915,0.00,107433.69,118788.04,203800.70
,3471,3471,3,473.591766,13.804,0.728949,,,473.591766@13.803695,473.591766@13.803695,,0.000,0.000000,473.591766,0.00,175618.33,194012.00,125928.78
,3472,3472,4,200.986359,11.253,0.852524,,,200.986359@11.252808,200.986359@11.252808,,0.000,0.000000,200.986359,85799.16,187041.25,197844.88,216290.20
,3473,3473,2,376.856842,14.109,0.779709,,,376.856842@14.109171,376.856842@14.109171,,0.000,0.000000,376.856842,186778.77,520509.16,500658.12,432428.47
,3474,3474,3,315.001526,5.176,0.757987,,,315.001526@5.175694,315.001526@5.175694,,0.000,0.000000,315.001526,0.00,202665.73,148798.39,195877.00
,3475,3475,4,404.291992,3.018,0.851895,,,404.291992@3.018479,404.291992@3.018479,,0.000,0.000000,404.291992,51232.67,183034.86,121800.66,215094.20
,3476,3476,3,461.267456,7.028,0.839902,,,461.267456@7.028095,461.267456@7.028095,,0.000,0.000000,461.267456,0.00,35556.68,51745.63,33119.98
,3477,3477,4,210.040863,2.071,0.850985,,,210.040863@2.070833,210.040863@2.070833,,0.000,0.000000,210.040863,14915.81,241735.33,193844.33,218470.95
,3478,3478,2,165.837402,6.382,0.692487,,,165.837402@6.381929,165.837402@6.381929,,0.000,0.000000,165.837402,18031.19,145952.11,211765.44,201957.77
,3479,3479,3,254.949310,13.868,0.852876,,,254.949310@13.867529,254.949310@13.867529,,0.000,0.000000,254.949310,11033.72,206320.30,204751.00,199028.30
,3480,3480,4,384.213928,4.103,0.852561,,,384.213928@4.102988,384.213928@4.102988,,0.000,0.000000,384.213928,29543.10,135074.86,87026.48,196646.92
,3481,3481,3,319.027191,13.389,0.852298,,,319.027191@13.388583,319.027191@13.388583,,0.000,0.000000,319.027191,0.00,200381.14,232018.58,192142.39
,3482,3482,3,209.045532,5.351,0.685526,,,209.045532@5.351421,209.045532@5.351421,,0.000,0.000000,209.045532,854980.69,1312172.88,2231240.25,2307072.50
,3483,3483,4,285.145477,4.122,0.795263,,,285.145477@4.121842,285.145477@4.121842,,0.000,0.000000,285.145477,46291.28,181531.25,103720.22,198357.52
,3484,3484,1,451.151276,2.349,0.635543,,,451.151276@2.349421,451.151276@2.349421,,0.000,0.000000,451.151276,17407.56,166772.53,98984.38,144185.58
,3485,3485,4,336.878082,14.110,0.852017,,,336.878082@14.110017,336.878082@14.110017,,0.000,0.000000,336.878082,69012.02,202113.17,176683.52,223416.12
,3486,3486,3,96.942406,13.865,0.853018,,,96.942406@13.865356,96.942406@13.865356,,0.000,0.000000,96.942406,0.00,180387.94,211639.38,162304.95
,3487,3487,2,780.555847,3.009,0.852669,,,780.555847@3.009039,780.555847@3.009039,,0.000,0.000000,780.555847,0.00,215179.70,151897.89,186747.33
,3488,3488,3,111.020020,5.119,0.834115,,,111.020020@5.119221,111.020020@5.119221,,0.000,0.000000,111.020020,13315.67,231911.20,140826.92,212945.75
,3489,3489,3,316.871582,13.926,0.824587,,,316.871582@13.925605,316.871582@13.925605,,0.000,0.000000,316.871582,5707.24,206767.95,98956.90,150655.86
,3490,3490,4,314.216675,7.036,0.852184,,,314.216675@7.036367,314.216675@7.036367,,0.000,0.000000,314.216675,52891.86,189215.67,153070.30,230186.83
,3491,3491,3,543.296387,2.550,0.722967,,,543.296387@2.550234,543.296387@2.550234,,0.000,0.000000,543.296387,0.00,96821.73,118650.59,102407.40
,3492,3492,3,718.456848,3.015,0.852266,,,718.456848@3.015250,718.456848@3.015250,,0.000,0.000000,718.456848,0.00,205738.73,155439.20,199757.23
,3493,3493,2,327.067322,6.979,0.767361,,,327.067322@6.978888,327.067322@6.978888,,0.000,0.000000,327.067322,41311.54,185651.30,137269.44,189471.05
,3494,3494,3,484.276703,4.108,0.852109,,,484.276703@4.108384,484.276703@4.108384,,0.000,0.000000,484.276703,0.00,206002.30,210061.17,189403.33
,3495,3495,4,373.808655,14.089,0.852781,,,373.808655@14.088796,373.808655@14.088796,,0.000,0.000000,373.808655,72941.09,228851.88,233645.70,222023.94
,3496,3496,3,475.266083,3.021,0.832077,,,475.266083@3.021461,475.266083@3.021461,,0.000,0.000000,475.266083,0.00,187109.88,224481.00,184681.75
,3497,3497,3,499.380463,2.523,0.852679,,,499.380463@2.522967,499.380463@2.522967,,0.000,0.000000,499.380463,3448.97,140754.20,153124.67,184121.25
,3498,3498,3,289.202057,4.068,0.851373,,,289.202057@4.068304,289.202057@4.068304,,0.000,0.000000,289.202057,16758.89,219689.58,149432.02,220935.17
,3499,3499,3,312.025726,13.582,0.850699,,,312.025726@13.582473,312.025726@13.582473,,0.000,0.000000,312.025726,0.00,219953.77,177951.12,167466.06
,3500,3500,4,470.287231,12.371,0.831514,,,470.287231@12.371079,470.287231@12.371079,,0.000,0.000000,470.287231,65959.86,229743.00,185988.56,212804.70
,3501,3501,3,181.878784,13.880,0.852363,,,181.878784@13.879589,181.878784@13.879589,,0.000,0.000000,181.878784,0.00,152392.36,172205.33,194004.33
,3502,3502,4,503.300781,3.047,0.853408,,,503.300781@3.046875,503.300781@3.046875,,0.000,0.000000,503.300781,42252.93,164880.11,235202.92,214390.95
,3503,3503,3,145.050629,3.865,0.692268,,,145.050629@3.865154,145.050629@3.865154,,0.000,0.000000,145.050629,44269.16,210973.75,144212.89,180084.75
,3504,3504,4,246.134674,7.544,0.852664,,,246.134674@7.544421,246.134674@7.544421,,0.000,0.000000,246.134674,90275.40,241335.95,146967.94,252269.19
,3505,3505,4,143.118988,2.847,0.850993,,,143.118988@2.847083,143.118988@2.847083,,0.000,0.000000,143.118988,35254.25,242677.88,105759.16,205358.92
,3506,3506,3,351.070496,13.385,0.852807,,,351.070496@13.385016,351.070496@13.385016,,0.000,0.000000,351.070496,3668.07,226459.38,215963.56,235248.08
,3507,3507,3,285.243469,2.326,0.814712,,,285.243469@2.325912,285.243469@2.325912,,0.000,0.000000,285.243469,8800.43,228435.62,201938.30,154752.97
,3508,3508,4,255.196655,3.937,0.811622,,,255.196655@3.936958,255.196655@3.936958,,0.000,0.000000,255.196655,58323.52,236316.95,209509.80,192731.11
